id,y_2010
2,66.1
3,59.0
4,75.3
5,29.5
6,30.6
7,79.9
8,64.0
9,51.9
10,40.6
11,73.4
12,
13,61.3
14,57.5
15,71.8
16,53.2
17,50.1
18,67.6
19,74.2
20,68.4
21,44.5
22,39.8
23,53.5
24,66.3
25,73.5
26,
27,56.0
28,81.2
29,69.9
30,28.4
31,83.2
32,61.2
33,
34,48.1
35,
36,62.2
37,34.5
38,66.8
39,52.5
40,46.1
41,63.5
42,70.6
43,81.1
44,83.9
45,71.1
46,62.3
47,
48,
49,59.6
50,46.8
51,43.7
52,40.7
53,51.8
54,54.1
55,70.7
56,65.7
57,58.8
58,57.0
59,55.3
60,47.1
61,58.8
62,
63,
64,59.6
65,
66,
67,
68,65.5
69,77.9
70,52.2
71,57.3
72,70.9
73,51.8
74,60.3
75,87.1
76,72.1
77,72.4
78,61.2
79,
80,
81,68.4
82,71.0
83,
84,
85,38.0
86,70.6
87,56.3
88,38.8
89,47.9
90,43.7
91,57.3
92,
93,
94,46.2
95,71.3
96,45.0
97,68.2
98,48.0
99,55.7
100,42.0
101,43.2
102,44.2
103,46.4
104,64.7
105,64.0
106,
107,
108,59.8
109,82.5
110,59.9
111,65.0
112,56.2
113,46.6
114,36.0
115,69.2
116,44.3
117,51.3
118,75.0
119,60.2
120,41.1
121,50.0
122,
123,53.5
124,44.3
125,48.6
126,
127,49.9
128,43.9
129,81.2
130,
131,62.0
132,49.9
133,70.8
134,56.0
135,
136,61.4
137,45.0
138,53.8
139,44.4
140,52.4
141,37.9
142,52.4
143,70.2
144,40.5
145,57.2
146,58.7
147,50.6
148,79.8
149,
150,48.0
151,68.3
152,56.1
153,68.6
154,67.6
155,56.4
156,50.6
157,32.3
158,47.9
159,32.6
160,42.0
161,80.0
162,48.2
163,42.5
164,51.8
165,51.4
166,59.4
167,56.1
168,50.3
169,85.8
170,77.9
171,67.2
172,73.1
173,33.2
174,34.2
175,79.0
176,75.7
177,71.6
178,59.6
179,78.0
180,53.7
181,72.1
182,50.9
183,48.6
184,66.9
185,
186,54.3
187,73.9
188,71.5
189,83.5
190,34.6
191,50.0
192,60.2
193,76.5
194,82.1
195,72.5
196,51.8
197,57.7
198,69.8
199,42.1
200,
201,74.6
202,52.4
203,67.4
204,63.2
205,85.4
206,87.0
207,
208,75.6
209,57.9
210,77.1
211,60.6
212,51.9
213,69.8
215,78.6
216,72.2
217,75.9
218,66.9
219,37.3
220,54.0
221,53.9
222,74.8
223,52.9
224,68.6
225,
226,63.9
227,42.7
228,
229,0.0
230,43.1
231,63.5
232,60.0
233,79.6
234,54.1
235,73.7
236,74.7
237,46.9
238,42.7
240,50.7
241,80.6
242,59.5
243,
244,48.6
245,50.9
246,48.8
247,
248,
249,47.9
250,60.8
251,61.1
252,69.8
253,75.8
254,
255,67.8
256,
257,62.9
258,46.4
259,46.8
260,53.7
261,62.0
262,72.8
263,76.7
264,59.4
265,71.0
266,65.0
267,67.5
268,51.4
269,69.5
270,
271,47.7
272,
273,55.4
274,
275,74.4
276,71.0
277,65.9
278,51.9
279,
280,51.3
281,
282,53.0
283,55.2
284,89.0
285,
286,
287,
288,69.2
289,65.3
290,45.0
291,39.4
292,36.1
293,32.5
294,39.8
295,49.8
296,65.1
297,88.3
298,
299,50.8
300,
301,57.5
302,80.6
303,81.9
304,
305,49.1
306,41.5
307,61.5
308,67.0
309,74.7
310,73.5
311,40.0
312,41.1
313,63.3
314,53.2
315,62.5
316,57.8
317,43.2
318,63.0
319,68.0
320,69.9
321,43.2
322,54.3
323,50.6
324,70.5
325,57.3
326,45.5
327,49.5
328,51.2
329,52.1
330,50.2
331,56.2
332,37.5
333,56.8
334,
335,76.9
336,59.9
337,74.6
338,28.2
339,
340,57.8
341,71.9
342,
343,52.8
344,37.2
345,53.5
346,45.6
347,43.0
348,53.6
349,76.9
350,74.8
351,69.2
352,83.0
353,73.7
354,58.5
355,70.1
356,75.9
357,65.7
358,77.6
359,74.1
360,41.9
361,34.7
362,52.9
363,31.6
364,65.6
365,52.8
366,46.6
367,49.4
368,51.3
369,32.4
370,22.5
371,47.3
372,69.9
373,75.6
374,30.6
375,81.3
376,53.9
377,59.7
378,60.7
379,75.8
380,78.7
381,54.9
382,34.2
383,59.7
384,53.2
385,39.5
386,38.0
387,47.4
388,39.5
389,50.8
390,50.7
391,69.7
392,67.1
393,49.6
394,49.8
395,
396,
397,
398,
399,
400,
401,
402,
403,
404,
405,
406,
407,
408,
409,
410,
411,
412,
413,
416,
417,
418,
419,
420,
421,
422,
423,
424,
425,
426,
428,
430,
431,
432,
433,
434,
435,
436,
437,
438,
442,
443,
444,
445,
446,
447,
448,
449,
450,
451,
452,
453,
454,
455,
456,
457,
458,
459,
460,
462,
463,
464,
465,
466,
467,
468,
469,
470,
471,
472,
473,
474,
475,
